GradeID,StudentID,ModuleID,GradeValue,isDeleted
348,29,108,10,0
349,30,13,9,0
350,30,14,NULL,0
351,30,15,NULL,0
352,30,16,10,0
353,30,17,NULL,0
354,30,18,NULL,0
355,30,19,NULL,0
356,30,20,NULL,0
357,30,21,NULL,0
358,30,22,NULL,0
359,30,23,NULL,0
360,30,24,NULL,0
361,31,1,NULL,0
362,31,2,7,0
363,31,3,NULL,0
364,31,4,NULL,0
365,31,5,NULL,0
366,31,6,4,0
367,31,7,NULL,0
368,31,8,NULL,0
369,31,9,NULL,0
370,31,10,5,0
371,31,11,8,0
372,31,12,NULL,0
373,32,97,5,0
374,32,98,4,0
375,32,99,7,0
376,32,100,5,0
377,32,101,8,0
378,32,102,4,0
379,32,103,9,0
380,32,104,6,0
381,32,105,5,0
382,32,106,5,0
383,32,107,10,0
384,32,108,8,0
385,33,49,8,0
386,33,50,10,0
387,33,51,10,0
388,33,52,5,0
389,33,53,4,0
390,33,54,8,0
391,33,55,9,0
392,33,56,7,0
393,33,57,4,0
394,33,58,9,0
395,33,59,8,0
396,33,60,8,0
397,34,1,NULL,0
398,34,2,NULL,0
399,34,3,NULL,0
400,34,4,NULL,0
401,34,5,NULL,0
402,34,6,NULL,0
403,34,7,NULL,0
404,34,8,NULL,0
405,34,9,NULL,0
406,34,10,NULL,0
407,34,11,5,0
408,34,12,NULL,0
409,35,97,8,0
410,35,98,6,0
411,35,99,4,0
412,35,100,5,0
413,35,101,10,0
414,35,102,5,0
415,35,103,5,0
416,35,104,5,0
417,35,105,7,0
418,35,106,9,0
419,35,107,8,0
420,35,108,6,0
421,36,37,NULL,0
422,36,38,NULL,0
423,36,39,9,0
424,36,40,5,0
425,36,41,NULL,0
426,36,42,NULL,0
427,36,43,NULL,0
428,36,44,NULL,0
429,36,45,NULL,0
430,36,46,9,0
431,36,47,NULL,0
432,36,48,NULL,0
433,37,85,NULL,0
434,37,86,NULL,0
435,37,87,NULL,0
436,37,88,NULL,0
437,37,89,NULL,0
438,37,90,NULL,0
439,37,91,NULL,0
440,37,92,NULL,0
441,37,93,NULL,0
442,37,94,NULL,0
443,37,95,NULL,0
444,37,96,NULL,0
445,38,109,4,0
446,38,110,5,0
447,38,111,NULL,0
448,38,112,NULL,0
449,38,113,NULL,0
450,38,114,NULL,0
451,38,115,NULL,0
452,38,116,NULL,0
453,38,117,NULL,0
454,38,118,7,0
455,38,119,NULL,0
456,38,120,NULL,0
457,39,1,NULL,0
458,39,2,NULL,0
459,39,3,NULL,0
460,39,4,NULL,0
461,39,5,NULL,0
462,39,6,10,0
463,39,7,NULL,0
464,39,8,NULL,0
465,39,9,NULL,0
466,39,10,NULL,0
467,39,11,4,0
468,39,12,NULL,0
469,40,13,NULL,0
470,40,14,5,0
471,40,15,NULL,0
472,40,16,6,0
473,40,17,NULL,0
474,40,18,NULL,0
475,40,19,NULL,0
476,40,20,NULL,0
477,40,21,NULL,0
478,40,22,NULL,0
479,40,23,NULL,0
480,40,24,NULL,0
481,41,37,6,0
482,41,38,NULL,0
483,41,39,4,0
484,41,40,NULL,0
485,41,41,NULL,0
486,41,42,NULL,0
487,41,43,NULL,0
488,41,44,NULL,0
489,41,45,NULL,0
490,41,46,NULL,0
491,41,47,6,0
492,41,48,NULL,0
493,42,13,NULL,0
494,42,14,NULL,0
495,42,15,10,0
496,42,16,NULL,0
497,42,17,NULL,0
498,42,18,6,0
499,42,19,NULL,0
500,42,20,NULL,0
501,42,21,NULL,0
502,42,22,NULL,0
503,42,23,9,0
504,42,24,NULL,0
505,43,49,10,0
506,43,50,6,0
507,43,51,6,0
508,43,52,10,0
509,43,53,4,0
510,43,54,5,0
511,43,55,6,0
512,43,56,4,0
513,43,57,9,0
514,43,58,8,0
515,43,59,9,0
516,43,60,6,0
517,44,85,NULL,0
518,44,86,8,0
519,44,87,NULL,0
520,44,88,NULL,0
521,44,89,NULL,0
522,44,90,NULL,0
523,44,91,NULL,0
524,44,92,6,0
525,44,93,8,0
526,44,94,NULL,0
527,44,95,NULL,0
528,44,96,NULL,0
529,45,49,4,0
530,45,50,9,0
531,45,51,9,0
532,45,52,9,0
533,45,53,9,0
534,45,54,5,0
535,45,55,6,0
536,45,56,6,0
537,45,57,9,0
538,45,58,4,0
539,45,59,10,0
540,45,60,7,0
541,46,1,NULL,0
542,46,2,NULL,0
543,46,3,NULL,0
544,46,4,NULL,0
545,46,5,7,0
546,46,6,NULL,0
547,46,7,NULL,0
548,46,8,NULL,0
549,46,9,8,0
550,46,10,6,0
551,46,11,5,0
552,46,12,NULL,0
553,47,1,9,0
554,47,2,NULL,0
555,47,3,NULL,0
556,47,4,9,0
557,47,5,NULL,0
558,47,6,NULL,0
559,47,7,NULL,0
560,47,8,NULL,0
561,47,9,NULL,0
562,47,10,NULL,0
563,47,11,NULL,0
564,47,12,NULL,0
565,48,13,NULL,0
566,48,14,NULL,0
567,48,15,NULL,0
568,48,16,NULL,0
569,48,17,6,0
570,48,18,NULL,0
571,48,19,NULL,0
572,48,20,NULL,0
573,48,21,NULL,0
574,48,22,NULL,0
575,48,23,5,0
576,48,24,NULL,0
577,49,49,4,0
578,49,50,4,0
579,49,51,8,0
580,49,52,4,0
581,49,53,6,0
582,49,54,6,0
583,49,55,10,0
584,49,56,6,0
585,49,57,6,0
586,49,58,5,0
587,49,59,9,0
588,49,60,9,0
589,50,13,8,0
590,50,14,NULL,0
591,50,15,NULL,0
592,50,16,NULL,0
593,50,17,NULL,0
594,50,18,NULL,0
595,50,19,NULL,0
596,50,20,NULL,0
597,50,21,NULL,0
598,50,22,7,0
599,50,23,NULL,0
600,50,24,NULL,0
601,51,1,NULL,0
602,51,2,10,0
603,51,3,NULL,0
604,51,4,4,0
605,51,5,NULL,0
606,51,6,8,0
607,51,7,NULL,0
608,51,8,NULL,0
609,51,9,NULL,0
610,51,10,NULL,0
611,51,11,8,0
612,51,12,NULL,0
613,52,73,9,0
614,52,74,NULL,0
615,52,75,NULL,0
616,52,76,NULL,0
617,52,77,NULL,0
618,52,78,NULL,0
619,52,79,NULL,0
620,52,80,NULL,0
621,52,81,NULL,0
622,52,82,NULL,0
623,52,83,NULL,0
624,52,84,NULL,0
625,53,61,5,0
626,53,62,6,0
627,53,63,NULL,0
628,53,64,NULL,0
629,53,65,NULL,0
630,53,66,NULL,0
631,53,67,NULL,0
632,53,68,NULL,0
633,53,69,NULL,0
634,53,70,NULL,0
635,53,71,NULL,0
636,53,72,NULL,0
637,54,61,NULL,0
638,54,62,9,0
639,54,63,4,0
640,54,64,NULL,0
641,54,65,8,0
642,54,66,NULL,0
643,54,67,NULL,0
644,54,68,NULL,0
645,54,69,NULL,0
646,54,70,4,0
647,54,71,10,0
648,54,72,NULL,0
649,55,73,NULL,0
650,55,74,NULL,0
651,55,75,NULL,0
652,55,76,4,0
653,55,77,NULL,0
654,55,78,NULL,0
655,55,79,NULL,0
656,55,80,NULL,0
657,55,81,9,0
658,55,82,NULL,0
659,55,83,NULL,0
660,55,84,6,0
661,56,97,8,0
662,56,98,7,0
663,56,99,6,0
664,56,100,7,0
665,56,101,10,0
666,56,102,6,0
667,56,103,4,0
668,56,104,10,0
669,56,105,9,0
670,56,106,10,0
671,56,107,6,0
672,56,108,4,0
673,57,1,NULL,0
674,57,2,10,0
675,57,3,NULL,0
676,57,4,NULL,0
677,57,5,NULL,0
678,57,6,NULL,0
679,57,7,5,0
680,57,8,NULL,0
681,57,9,NULL,0
682,57,10,NULL,0
683,57,11,10,0
684,57,12,7,0
685,58,109,NULL,0
686,58,110,NULL,0
687,58,111,8,0
688,58,112,NULL,0
689,58,113,NULL,0
690,58,114,NULL,0
691,58,115,NULL,0
692,58,116,NULL,0
693,58,117,NULL,0
694,58,118,5,0
695,58,119,NULL,0
696,58,120,10,0
697,59,49,7,0
698,59,50,7,0
699,59,51,4,0
700,59,52,6,0
701,59,53,5,0
702,59,54,7,0
703,59,55,6,0
704,59,56,7,0
705,59,57,6,0
706,59,58,6,0
707,59,59,10,0
708,59,60,4,0
709,60,13,NULL,0
710,60,14,NULL,0
711,60,15,6,0
712,60,16,NULL,0
713,60,17,NULL,0
714,60,18,NULL,0
715,60,19,NULL,0
716,60,20,NULL,0
717,60,21,NULL,0
718,60,22,7,0
719,60,23,NULL,0
720,60,24,7,0
721,61,73,8,0
722,61,74,NULL,0
723,61,75,NULL,0
724,61,76,NULL,0
725,61,77,NULL,0
726,61,78,NULL,0
727,61,79,NULL,0
728,61,80,4,0
729,61,81,NULL,0
730,61,82,NULL,0
731,61,83,8,0
732,61,84,NULL,0
733,62,73,NULL,0
734,62,74,NULL,0
735,62,75,NULL,0
736,62,76,NULL,0
737,62,77,NULL,0
738,62,78,8,0
739,62,79,NULL,0
740,62,80,9,0
741,62,81,NULL,0
742,62,82,NULL,0
743,62,83,NULL,0
744,62,84,NULL,0
745,63,25,NULL,0
746,63,26,4,0
747,63,27,7,0
748,63,28,NULL,0
749,63,29,8,0
750,63,30,NULL,0
751,63,31,NULL,0
752,63,32,6,0
753,63,33,NULL,0
754,63,34,NULL,0
755,63,35,NULL,0
756,63,36,NULL,0
757,64,1,NULL,0
758,64,2,8,0
759,64,3,NULL,0
760,64,4,NULL,0
761,64,5,NULL,0
762,64,6,NULL,0
763,64,7,NULL,0
764,64,8,NULL,0
765,64,9,5,0
766,64,10,NULL,0
767,64,11,NULL,0
768,64,12,NULL,0
769,65,13,NULL,0
770,65,14,NULL,0
771,65,15,NULL,0
772,65,16,NULL,0
773,65,17,NULL,0
774,65,18,NULL,0
775,65,19,8,0
776,65,20,NULL,0
777,65,21,NULL,0
778,65,22,NULL,0
779,65,23,NULL,0
780,65,24,NULL,0
781,66,25,NULL,0
782,66,26,NULL,0
783,66,27,9,0
784,66,28,7,0
785,66,29,NULL,0
786,66,30,NULL,0
787,66,31,7,0
788,66,32,NULL,0
789,66,33,8,0
790,66,34,NULL,0
791,66,35,NULL,0
792,66,36,NULL,0
793,67,25,NULL,0
794,67,26,NULL,0
795,67,27,NULL,0
796,67,28,NULL,0
797,67,29,NULL,0
798,67,30,NULL,0
799,67,31,NULL,0
800,67,32,NULL,0
801,67,33,9,0
802,67,34,NULL,0
803,67,35,NULL,0
804,67,36,NULL,0
805,68,1,NULL,0
806,68,2,10,0
807,68,3,NULL,0
808,68,4,NULL,0
809,68,5,NULL,0
810,68,6,8,0
811,68,7,NULL,0
812,68,8,5,0
813,68,9,NULL,0
814,68,10,9,0
815,68,11,NULL,0
816,68,12,NULL,0
817,69,49,9,0
818,69,50,6,0
819,69,51,4,0
820,69,52,9,0
821,69,53,10,0
822,69,54,5,0
823,69,55,10,0
824,69,56,4,0
825,69,57,7,0
826,69,58,8,0
827,69,59,7,0
828,69,60,9,0
829,70,73,NULL,0
830,70,74,NULL,0
831,70,75,10,0
832,70,76,NULL,0
833,70,77,NULL,0
834,70,78,NULL,0
835,70,79,NULL,0
836,70,80,10,0
837,70,81,6,0
838,70,82,NULL,0
839,70,83,NULL,0
840,70,84,NULL,0
841,71,97,9,0
842,71,98,9,0
843,71,99,7,0
844,71,100,9,0
845,71,101,4,0
846,71,102,6,0
847,71,103,10,0
848,71,104,6,0
849,71,105,10,0
850,71,106,8,0
851,71,107,8,0
852,71,108,4,0
853,72,73,NULL,0
854,72,74,NULL,0
855,72,75,NULL,0
856,72,76,NULL,0
857,72,77,NULL,0
858,72,78,NULL,0
859,72,79,NULL,0
860,72,80,9,0
861,72,81,NULL,0
862,72,82,7,0
863,72,83,NULL,0
864,72,84,9,0
865,73,73,NULL,0
866,73,74,8,0
867,73,75,NULL,0
868,73,76,NULL,0
869,73,77,NULL,0
870,73,78,NULL,0
871,73,79,NULL,0
872,73,80,NULL,0
873,73,81,NULL,0
874,73,82,NULL,0
875,73,83,NULL,0
876,73,84,8,0
877,74,61,NULL,0
878,74,62,9,0
879,74,63,4,0
880,74,64,NULL,0
881,74,65,10,0
882,74,66,NULL,0
883,74,67,NULL,0
884,74,68,NULL,0
885,74,69,NULL,0
886,74,70,NULL,0
887,74,71,NULL,0
888,74,72,NULL,0
889,75,97,7,0
890,75,98,9,0
891,75,99,9,0
892,75,100,6,0
893,75,101,10,0
894,75,102,7,0
895,75,103,9,0
896,75,104,7,0
897,75,105,6,0
898,75,106,7,0
899,75,107,10,0
900,75,108,8,0
901,76,13,NULL,0
902,76,14,NULL,0
903,76,15,NULL,0
904,76,16,NULL,0
905,76,17,NULL,0
906,76,18,NULL,0
907,76,19,6,0
908,76,20,NULL,0
909,76,21,NULL,0
910,76,22,NULL,0
911,76,23,NULL,0
912,76,24,NULL,0
913,77,85,NULL,0
914,77,86,4,0
915,77,87,NULL,0
916,77,88,NULL,0
917,77,89,NULL,0
918,77,90,NULL,0
919,77,91,NULL,0
920,77,92,NULL,0
921,77,93,NULL,0
922,77,94,NULL,0
923,77,95,9,0
924,77,96,NULL,0
925,78,85,5,0
926,78,86,NULL,0
927,78,87,NULL,0
928,78,88,NULL,0
929,78,89,NULL,0
930,78,90,NULL,0
931,78,91,NULL,0
932,78,92,NULL,0
933,78,93,NULL,0
934,78,94,5,0
935,78,95,10,0
936,78,96,NULL,0
937,79,109,NULL,0
938,79,110,NULL,0
939,79,111,NULL,0
940,79,112,8,0
941,79,113,NULL,0
942,79,114,7,0
943,79,115,NULL,0
944,79,116,NULL,0
945,79,117,NULL,0
946,79,118,NULL,0
947,79,119,4,0
948,79,120,6,0
949,80,97,6,0
950,80,98,5,0
951,80,99,7,0
952,80,100,6,0
953,80,101,10,0
954,80,102,10,0
955,80,103,6,0
956,80,104,9,0
957,80,105,10,0
958,80,106,4,0
959,80,107,8,0
960,80,108,5,0
961,81,37,NULL,0
962,81,38,NULL,0
963,81,39,NULL,0
964,81,40,NULL,0
965,81,41,5,0
966,81,42,NULL,0
967,81,43,NULL,0
968,81,44,NULL,0
969,81,45,10,0
970,81,46,10,0
971,81,47,NULL,0
972,81,48,NULL,0
973,82,49,5,0
974,82,50,5,0
975,82,51,5,0
976,82,52,10,0
977,82,53,7,0
978,82,54,9,0
979,82,55,7,0
980,82,56,10,0
981,82,57,4,0
982,82,58,5,0
983,82,59,8,0
984,82,60,10,0
985,83,37,NULL,0
986,83,38,NULL,0
987,83,39,NULL,0
988,83,40,NULL,0
989,83,41,8,0
990,83,42,6,0
991,83,43,NULL,0
992,83,44,NULL,0
993,83,45,NULL,0
994,83,46,NULL,0
995,83,47,10,0
996,83,48,NULL,0
997,84,109,10,0
998,84,110,NULL,0
999,84,111,8,0
1000,84,112,10,0
1001,84,113,NULL,0
1002,84,114,NULL,0
1003,84,115,NULL,0
1004,84,116,NULL,0
1005,84,117,NULL,0
1006,84,118,NULL,0
1007,84,119,10,0
1008,84,120,NULL,0
1009,85,61,NULL,0
1010,85,62,NULL,0
1011,85,63,9,0
1012,85,64,7,0
1013,85,65,NULL,0
1014,85,66,NULL,0
1015,85,67,NULL,0
1016,85,68,NULL,0
1017,85,69,NULL,0
1018,85,70,NULL,0
1019,85,71,NULL,0
1020,85,72,NULL,0
1021,86,37,NULL,0
1022,86,38,NULL,0
1023,86,39,4,0
1024,86,40,4,0
1025,86,41,NULL,0
1026,86,42,10,0
1027,86,43,9,0
1028,86,44,NULL,0
1029,86,45,8,0
1030,86,46,NULL,0
1031,86,47,NULL,0
1032,86,48,NULL,0
1033,87,25,NULL,0
1034,87,26,NULL,0
1035,87,27,NULL,0
1036,87,28,NULL,0
1037,87,29,6,0
1038,87,30,6,0
1039,87,31,NULL,0
1040,87,32,NULL,0
1041,87,33,NULL,0
1042,87,34,NULL,0
1043,87,35,NULL,0
1044,87,36,NULL,0
1045,88,1,NULL,0
1046,88,2,NULL,0
1047,88,3,NULL,0
1048,88,4,NULL,0
1049,88,5,NULL,0
1050,88,6,NULL,0
1051,88,7,NULL,0
1052,88,8,9,0
1053,88,9,NULL,0
1054,88,10,NULL,0
1055,88,11,NULL,0
1056,88,12,NULL,0
1057,89,61,NULL,0
1058,89,62,4,0
1059,89,63,NULL,0
1060,89,64,NULL,0
1061,89,65,6,0
1062,89,66,6,0
1063,89,67,8,0
1064,89,68,NULL,0
1065,89,69,NULL,0
1066,89,70,NULL,0
1067,89,71,NULL,0
1068,89,72,NULL,0
1069,90,49,4,0
1070,90,50,10,0
1071,90,51,9,0
1072,90,52,4,0
1073,90,53,6,0
1074,90,54,4,0
1075,90,55,5,0
1076,90,56,7,0
1077,90,57,10,0
1078,90,58,8,0
1079,90,59,8,0
1080,90,60,6,0
1081,91,37,NULL,0
1082,91,38,NULL,0
1083,91,39,NULL,0
1084,91,40,NULL,0
1085,91,41,7,0
1086,91,42,NULL,0
1087,91,43,6,0
1088,91,44,NULL,0
1089,91,45,5,0
1090,91,46,10,0
1091,91,47,NULL,0
1092,91,48,NULL,0
1093,92,61,NULL,0
1094,92,62,NULL,0
1095,92,63,NULL,0
1096,92,64,NULL,0
1097,92,65,NULL,0
1098,92,66,NULL,0
1099,92,67,NULL,0
1100,92,68,NULL,0
1101,92,69,NULL,0
1102,92,70,NULL,0
1103,92,71,NULL,0
1104,92,72,NULL,0
1105,93,61,8,0
1106,93,62,NULL,0
1107,93,63,NULL,0
1108,93,64,NULL,0
1109,93,65,NULL,0
1110,93,66,NULL,0
1111,93,67,NULL,0
1112,93,68,NULL,0
1113,93,69,NULL,0
1114,93,70,NULL,0
1115,93,71,6,0
1116,93,72,NULL,0
1117,94,109,NULL,0
1118,94,110,NULL,0
1119,94,111,NULL,0
1120,94,112,4,0
1121,94,113,NULL,0
1122,94,114,NULL,0
1123,94,115,NULL,0
1124,94,116,NULL,0
1125,94,117,NULL,0
1126,94,118,NULL,0
1127,94,119,NULL,0
1128,94,120,NULL,0
1129,95,97,5,0
1130,95,98,10,0
1131,95,99,6,0
1132,95,100,4,0
1133,95,101,10,0
1134,95,102,10,0
1135,95,103,7,0
1136,95,104,8,0
1137,95,105,8,0
1138,95,106,6,0
1139,95,107,4,0
1140,95,108,10,0
1141,96,37,NULL,0
1142,96,38,9,0
1143,96,39,7,0
1144,96,40,NULL,0
1145,96,41,NULL,0
1146,96,42,NULL,0
1147,96,43,NULL,0
1148,96,44,NULL,0
1149,96,45,NULL,0
1150,96,46,NULL,0
1151,96,47,NULL,0
1152,96,48,NULL,0
1153,97,61,6,0
1154,97,62,NULL,0
1155,97,63,NULL,0
1156,97,64,NULL,0
1157,97,65,7,0
1158,97,66,NULL,0
1159,97,67,10,0
1160,97,68,4,0
1161,97,69,NULL,0
1162,97,70,NULL,0
1163,97,71,NULL,0
1164,97,72,NULL,0
1165,98,85,7,0
1166,98,86,NULL,0
1167,98,87,NULL,0
1168,98,88,4,0
1169,98,89,NULL,0
1170,98,90,4,0
1171,98,91,NULL,0
1172,98,92,7,0
1173,98,93,NULL,0
1174,98,94,NULL,0
1175,98,95,NULL,0
1176,98,96,7,0
1177,99,1,NULL,0
1178,99,2,NULL,0
1179,99,3,NULL,0
1180,99,4,NULL,0
1181,99,5,7,0
1182,99,6,NULL,0
1183,99,7,NULL,0
1184,99,8,NULL,0
1185,99,9,NULL,0
1186,99,10,NULL,0
1187,99,11,NULL,0
1188,99,12,NULL,0
1189,100,109,10,0
1190,100,110,NULL,0
1191,100,111,10,0
1192,100,112,NULL,0
1193,100,113,NULL,0
1194,100,114,NULL,0
1195,100,115,NULL,0
1196,100,116,NULL,0
1197,100,117,8,0
1198,100,118,NULL,0
1199,100,119,NULL,0
1200,100,120,5,0
