GradeID,StudentID,ModuleID,GradeValue,isDeleted
155,30,99,8,0
156,31,1,4,0
157,31,2,7,0
158,31,3,8,0
159,31,4,8,0
160,31,5,10,0
161,31,6,8,0
162,31,7,8,0
163,31,8,7,0
164,31,9,4,0
165,31,10,6,0
166,31,11,10,0
167,31,12,7,0
168,31,13,4,0
169,32,72,5,0
170,32,73,6,0
171,32,74,9,0
172,32,75,9,0
173,32,76,9,0
174,32,77,4,0
175,32,78,8,0
176,32,79,4,0
177,33,66,8,0
178,33,67,8,0
179,33,70,5,0
180,34,55,8,0
181,34,56,10,0
182,34,57,5,0
183,34,58,6,0
184,34,59,9,0
185,34,60,4,0
186,34,61,7,0
187,34,62,9,0
188,35,64,6,0
189,36,80,9,0
190,36,82,7,0
191,36,85,5,0
192,37,27,7,0
193,37,28,6,0
194,37,29,8,0
195,37,30,6,0
196,37,31,9,0
197,37,32,7,0
198,37,33,9,0
199,38,80,6,0
200,38,81,6,0
201,38,82,5,0
202,38,83,7,0
203,38,89,5,0
204,39,1,10,0
205,39,2,4,0
206,39,3,7,0
207,39,4,9,0
208,39,5,9,0
209,39,6,5,0
210,39,7,10,0
211,39,8,4,0
212,39,9,4,0
213,39,10,7,0
214,39,11,8,0
215,39,12,4,0
216,39,13,8,0
217,40,80,5,0
218,40,83,9,0
219,40,86,5,0
220,41,14,10,0
221,41,15,7,0
222,41,16,4,0
223,41,17,9,0
224,41,18,7,0
225,41,19,6,0
226,41,20,9,0
227,41,21,8,0
228,41,22,7,0
229,41,23,7,0
230,41,24,4,0
231,41,25,8,0
232,41,26,10,0
233,42,43,5,0
234,42,47,10,0
235,42,50,10,0
236,42,54,4,0
237,43,14,6,0
238,43,15,10,0
239,43,16,10,0
240,43,17,4,0
241,43,18,5,0
242,43,19,8,0
243,43,20,6,0
244,43,21,6,0
245,43,22,9,0
246,43,23,5,0
247,43,24,7,0
248,43,25,5,0
249,43,26,5,0
250,44,46,6,0
251,44,48,6,0
252,44,49,5,0
253,44,50,6,0
254,44,53,9,0
255,45,14,4,0
256,45,15,8,0
257,45,16,6,0
258,45,17,8,0
259,45,18,9,0
260,45,19,5,0
261,45,20,9,0
262,45,21,10,0
263,45,22,10,0
264,45,23,5,0
265,45,24,6,0
266,45,25,8,0
267,45,26,7,0
268,46,27,7,0
269,46,28,6,0
270,46,29,4,0
271,46,30,5,0
272,46,31,5,0
273,46,32,9,0
274,46,33,6,0
275,48,14,4,0
276,48,15,9,0
277,48,16,5,0
278,48,17,6,0
279,48,18,9,0
280,48,19,9,0
281,48,20,10,0
282,48,21,6,0
283,48,22,6,0
284,48,23,8,0
285,48,24,9,0
286,48,25,8,0
287,48,26,7,0
288,49,72,4,0
289,49,73,4,0
290,49,74,6,0
291,49,75,6,0
292,49,76,5,0
293,49,77,4,0
294,49,78,6,0
295,49,79,10,0
296,52,63,9,0
297,52,64,8,0
298,52,65,8,0
299,52,71,5,0
300,54,27,7,0
301,54,28,9,0
302,54,29,5,0
303,54,30,5,0
304,54,31,4,0
305,54,32,8,0
306,54,33,5,0
307,55,55,9,0
308,55,56,10,0
309,55,57,5,0
310,55,58,7,0
311,55,59,10,0
312,55,60,10,0
313,55,61,10,0
314,55,62,10,0
315,56,72,6,0
316,56,73,6,0
317,56,74,6,0
318,56,75,5,0
319,56,76,5,0
320,56,77,10,0
321,56,78,10,0
322,56,79,7,0
323,57,27,10,0
324,57,28,7,0
325,57,29,7,0
326,57,30,4,0
327,57,31,8,0
328,57,32,5,0
329,57,33,6,0
330,58,95,10,0
331,58,96,8,0
332,58,98,7,0
333,58,99,8,0
334,59,72,4,0
335,59,73,4,0
336,59,74,7,0
337,59,75,10,0
338,59,76,4,0
339,59,77,9,0
340,59,78,9,0
341,59,79,9,0
342,60,40,10,0
343,61,14,10,0
344,61,15,8,0
345,61,16,5,0
346,61,17,4,0
347,61,18,8,0
348,61,19,6,0
349,61,20,10,0
350,61,21,5,0
351,61,22,4,0
352,61,23,10,0
353,61,24,4,0
354,61,25,9,0
355,61,26,6,0
356,62,65,8,0
357,62,66,7,0
358,63,92,8,0
359,64,81,10,0
360,64,82,9,0
361,64,83,6,0
362,64,85,7,0
363,64,87,8,0
364,65,63,7,0
365,65,66,5,0
366,65,67,10,0
367,66,14,7,0
368,66,15,7,0
369,66,16,10,0
370,66,17,9,0
371,66,18,9,0
372,66,19,9,0
373,66,20,10,0
374,66,21,5,0
375,66,22,8,0
376,66,23,9,0
377,66,24,7,0
378,66,25,4,0
379,66,26,8,0
380,67,47,5,0
381,67,54,5,0
382,68,42,10,0
383,68,46,9,0
384,68,51,9,0
385,68,54,10,0
386,69,34,8,0
387,69,36,9,0
388,69,37,9,0
389,70,70,8,0
390,71,83,8,0
391,71,86,8,0
392,72,1,4,0
393,72,2,9,0
394,72,3,7,0
395,72,4,7,0
396,72,5,7,0
397,72,6,9,0
398,72,7,5,0
399,72,8,8,0
400,72,9,8,0
401,72,10,5,0
402,72,11,9,0
403,72,12,8,0
404,72,13,8,0
405,73,35,10,0
406,73,37,5,0
407,73,41,6,0
408,74,82,5,0
409,74,86,10,0
410,75,72,9,0
411,75,73,10,0
412,75,74,4,0
413,75,75,4,0
414,75,76,10,0
415,75,77,7,0
416,75,78,9,0
417,75,79,8,0
418,76,91,8,0
419,76,93,10,0
420,76,99,10,0
421,77,1,9,0
422,77,2,7,0
423,77,3,8,0
424,77,4,8,0
425,77,5,5,0
426,77,6,6,0
427,77,7,4,0
428,77,8,9,0
429,77,9,5,0
430,77,10,9,0
431,77,11,9,0
432,77,12,8,0
433,77,13,8,0
434,78,1,5,0
435,78,2,10,0
436,78,3,7,0
437,78,4,6,0
438,78,5,10,0
439,78,6,9,0
440,78,7,7,0
441,78,8,7,0
442,78,9,6,0
443,78,10,7,0
444,78,11,4,0
445,78,12,9,0
446,78,13,10,0
447,79,97,10,0
448,79,98,10,0
449,80,35,10,0
450,81,45,10,0
451,81,46,4,0
452,81,49,6,0
453,81,50,4,0
454,81,51,4,0
455,82,35,7,0
456,83,27,9,0
457,83,28,6,0
458,83,29,8,0
459,83,30,4,0
460,83,31,7,0
461,83,32,9,0
462,83,33,4,0
463,84,42,10,0
464,84,49,10,0
465,85,27,10,0
466,85,28,10,0
467,85,29,6,0
468,85,30,10,0
469,85,31,7,0
470,85,32,8,0
471,85,33,6,0
472,86,82,6,0
473,86,87,9,0
474,87,38,4,0
475,88,44,9,0
476,88,52,6,0
477,89,42,4,0
478,89,49,5,0
479,89,52,6,0
480,90,91,8,0
481,90,92,8,0
482,90,95,4,0
483,90,98,9,0
484,90,99,5,0
485,91,42,10,0
486,91,43,8,0
487,91,44,8,0
488,91,47,8,0
489,91,51,10,0
490,91,53,5,0
491,91,54,5,0
492,92,72,6,0
493,92,73,9,0
494,92,74,9,0
495,92,75,5,0
496,92,76,7,0
497,92,77,10,0
498,92,78,7,0
499,92,79,4,0
500,93,27,9,0
501,93,28,4,0
502,93,29,6,0
503,93,30,10,0
504,93,31,10,0
505,93,32,4,0
506,93,33,6,0
507,94,81,6,0
508,95,55,5,0
509,95,56,4,0
510,95,57,9,0
511,95,58,9,0
512,95,59,9,0
513,95,60,5,0
514,95,61,10,0
515,95,62,10,0
516,96,72,10,0
517,96,73,8,0
518,96,74,9,0
519,96,75,8,0
520,96,76,9,0
521,96,77,6,0
522,96,78,6,0
523,96,79,6,0
524,97,63,7,0
525,97,64,8,0
526,97,66,5,0
527,97,70,5,0
528,98,14,8,0
529,98,15,5,0
530,98,16,9,0
531,98,17,6,0
532,98,18,9,0
533,98,19,9,0
534,98,20,6,0
535,98,21,4,0
536,98,22,9,0
537,98,23,9,0
538,98,24,9,0
539,98,25,6,0
540,98,26,7,0
541,99,38,10,0
542,100,93,9,0
